id,name,adp,adpsd,position,team,proj,projsd
2e08c9f4-933d-4243-a79e-6606cc5b8b22,Quinn Ewers,2.4,0.857472,QB,Texas Longhorns,1,0
7e77ae2b-c6fb-4014-a05a-c1d4ba8b1dd3,Kyron Drones,2.6,0.885472,QB,Virginia Tech Hokies,1,0
f8788fab-d02b-4572-b4f9-d416106be274,Jaydon Blue,3.6,1.022112,RB,Texas Longhorns,1,0
41620255-3cc8-4262-af93-7875b3a962a0,Quinshon Judkins,4.1,1.088332,RB,Ohio State Buckeyes,1,0
84ee9801-06dd-4f4f-a75c-45ae9e667895,Will Howard,4.9,1.191372,QB,Ohio State Buckeyes,1,0
4ca394c5-a224-4952-90b7-65c32443e56c,TreVeyon Henderson,6.4,1.374912,RB,Ohio State Buckeyes,1,0
afa123b9-2e74-4db4-a762-51089a7561e6,Emeka Egbuka,7.7,1.523788,WR,Ohio State Buckeyes,1,0
221430de-bf1d-4868-b0fe-03331ba68aed,Isaiah Bond,9.3,1.694028,WR,Texas Longhorns,1,0
167efc36-db52-40d2-8348-85310089a54f,Xavier Restrepo,9.5,1.7143,WR,Miami (FL) Hurricanes,1,0
bd8d57ea-db15-4837-89dd-492afd03595a,Damien Martinez,10.8,1.840608,RB,Miami (FL) Hurricanes,1,0
4b3e4072-cdf8-44e4-a030-e5d3aebe5f22,Bhayshul Tuten,11.4,1.895712,RB,Virginia Tech Hokies,1,0
c90938af-448c-4f41-9b7e-e37639c9c03b,Trevor Etienne,12.8,2.016448,RB,Georgia Bulldogs,1,0
201577d9-abcb-4033-985e-4902efcb7356,Jeremiah Smith,14.5,2.1483,WR,Ohio State Buckeyes,1,0
ad17d9e8-b019-4102-9923-d0bc74b21975,Eugene Wilson,15.1,2.190972,WR,Florida Gators,1,0
2dab5555-8dfd-46e8-a3c5-6a7eac3c46f3,Nicholas Singleton,16.3,2.270268,RB,Penn State Nittany Lions,1,0
e3cdbd19-1dd3-4983-82dc-7c2f45104cd2,Johntay Cook II,19.1,2.423932,WR,Texas Longhorns,1,0
4258706a-b625-448c-89ae-aa57ea7ce0f9,Tyler Warren,19.9,2.459772,TE,Penn State Nittany Lions,1,0
3ce7d4a5-7b19-4496-bddb-f8f825b1f027,Phil Mafah,20.8,2.495808,RB,Clemson Tigers,1,0
25c3ee8a-bb3e-4804-b022-c52a0633ac7d,Garrett Greene,21.1,2.506812,QB,West Virginia Mountaineers,1,0
ddb37214-8be8-4c2f-869b-6e022ad8d8ee,Cam Ward,22,2.5368,QB,Miami (FL) Hurricanes,1,0
22ae5600-ef02-4e51-86b9-02024125fd16,Jahiem White,23.1,2.567292,RB,West Virginia Mountaineers,1,0
8b9d1047-7747-4ca8-abd6-0a44fe9e310b,Roman Hemby,24.4,2.594592,RB,Maryland Terrapins,1,0
9a37a1b4-a3a9-4932-8241-25e3652431e9,Carnell Tate,24.6,2.597952,WR,Ohio State Buckeyes,1,0
ed3815bc-1c00-4825-b770-7c78f61594f4,Elijhah Badger,25.3,2.607948,WR,Florida Gators,1,0
